period,NG_Power_Gen,NG_Seasonal_Power_Gen,NG_Commercial_Usage,NG_Vehicle_Fuel_Usage,NG_Delivery_Usage,NG_Industrial_Usage,NG_Residential_Usage,Heating_Days,Cooling_Days,NG_Gross_Withdrawls,EAST_NG_Storage_BCF,Storage_t1,Storage_t2,Storage_4Wk_Avg,Heating_Days_4Wk_Avg,Cooling_Days_4Wk_Avg
2022-08-19,871.7627471383975,23.477990195430227,81.0156087408949,3.192507804370448,1109.1321540062434,106.26430801248698,46.88865764828304,3.0,99.42857142857144,4529.519250780437,598,571.0,564.0,570.5,1.0357142857142856,186.00000000000003
2022-08-26,871.7627471383975,21.450204121378796,81.0156087408949,3.192507804370448,1109.1321540062434,106.26430801248698,46.88865764828304,0.1428571428571428,168.0,4529.519250780437,614,598.0,571.0,586.75,1.0357142857142856,174.0
2022-09-02,751.7822222222222,19.42241804732737,81.58222222222223,3.2977777777777777,996.6755555555555,109.03555555555556,50.986666666666665,5.428571428571429,161.28571428571428,4691.493333333333,635,614.0,598.0,604.5,2.357142857142857,162.89285714285714
2022-09-09,751.7822222222222,17.39463197327593,81.58222222222223,3.2977777777777777,996.6755555555555,109.03555555555556,50.986666666666665,9.142857142857142,105.71428571428572,4691.493333333333,661,635.0,614.0,627.0,4.428571428571429,133.60714285714286
2022-09-16,751.7822222222222,14.66320998502235,81.58222222222223,3.2977777777777777,996.6755555555555,109.03555555555556,50.986666666666665,17.0,78.0,4691.493333333333,690,661.0,635.0,650.0,7.928571428571429,128.25
2022-09-23,751.7822222222222,10.125179223187514,81.58222222222223,3.2977777777777777,996.6755555555555,109.03555555555556,50.986666666666665,48.285714285714285,72.85714285714286,4691.493333333333,721,690.0,661.0,676.75,19.964285714285715,104.46428571428571
2022-09-30,751.7822222222222,5.587148461352687,81.58222222222223,3.2977777777777777,996.6755555555555,109.03555555555556,50.986666666666665,125.14285714285714,15.142857142857142,4691.493333333333,756,721.0,690.0,707.0,49.89285714285714,67.92857142857143
2022-10-07,601.5150884495317,1.0491176995178542,104.38293444328824,3.192507804370448,913.5359001040582,102.9261186264308,101.52341311134234,160.0,7.571428571428571,4525.673257023934,782,756.0,721.0,737.25,87.60714285714286,43.392857142857146
2022-10-14,601.5150884495317,-3.3869147123708627,104.38293444328824,3.192507804370448,913.5359001040582,102.9261186264308,101.52341311134234,180.28571428571428,13.285714285714286,4525.673257023934,812,782.0,756.0,767.75,128.42857142857142,27.214285714285715
2022-10-21,601.5150884495317,-5.4549031812924325,104.38293444328824,3.192507804370448,913.5359001040582,102.9261186264308,101.52341311134234,246.28571428571428,6.428571428571429,4525.673257023934,825,812.0,782.0,793.75,177.92857142857142,10.607142857142858
